samp,subpop,trial,odor,value,odor_order,value_detrended
230914_FCV_GCaMP6f_F1,FCV,2,heptanal3.44,0.010582625,41,0.02433768580775175
230914_FCV_GCaMP6f_F2,FCV,1,heptanal3.44,0.009638399,5,0.010718862243322969
230914_FCV_GCaMP6f_F2,FCV,2,heptanal3.44,0.014264222,41,0.0340900122024043
230914_FCV_GCaMP6f_F3,FCV,1,heptanal3.44,0.022087377,5,0.02403187967899779
230914_FCV_GCaMP6f_F3,FCV,2,heptanal3.44,0.019223843,41,0.03839880470080786
230915_FCV_GCaMP6f_F1,FCV,1,heptanal3.44,0.002842412,5,0.0030733801669868394
230915_FCV_GCaMP6f_F1,FCV,2,heptanal3.44,0.007724248,41,0.01465804705611612
230913_ORL_GCaMP6f_F1,ORL,1,octanal4.58,0.02699688,6,0.026936205304629424
230913_ORL_GCaMP6f_F1,ORL,2,octanal4.58,0.039402444,42,0.03878671708463566
230913_ORL_GCaMP6f_F2,ORL,1,octanal4.58,0.09327229,6,0.09222885705276185
230913_ORL_GCaMP6f_F2,ORL,2,octanal4.58,0.11553082,42,0.10678178229279936
230914_ORL_GCaMP6f_F1,ORL,1,octanal4.58,0.22310807,6,0.22235634950563127
230914_ORL_GCaMP6f_F1,ORL,2,octanal4.58,0.17639837,42,0.1722798006689295
230914_ORL_GCaMP6f_F2,ORL,1,octanal4.58,0.24242604,6,0.25549342467055397
230914_ORL_GCaMP6f_F2,ORL,2,octanal4.58,0.185418,42,0.26776580480375206
230915_ORL_GCaMP6f_F1,ORL,1,octanal4.58,0.14507084,6,0.1544464099252377
230915_ORL_GCaMP6f_F1,ORL,2,octanal4.58,0.11561008,42,0.17921714114346057
230913_U52_GCaMP6f_F2,U52,1,octanal4.58,0.08968703,6,0.10665252983249905
230913_U52_GCaMP6f_F2,U52,2,octanal4.58,0.04830899,42,0.16244957918812752
230913_U52_GCaMP6f_F3,U52,1,octanal4.58,0.120819844,6,0.13071907351497095
230913_U52_GCaMP6f_F3,U52,2,octanal4.58,0.046614457,42,0.08089570472896682
230914_U52_GCaMP6f_F1,U52,1,octanal4.58,0.21801852,6,0.26130936536431426
230914_U52_GCaMP6f_F1,U52,2,octanal4.58,0.08781707,42,0.3120398490221054
230914_U52_GCaMP6f_F2,U52,1,octanal4.58,0.09115822,6,0.10938203669209291
230914_U52_GCaMP6f_F2,U52,2,octanal4.58,0.028054789,42,0.10047504098359818
