samp,subpop,trial,odor,value,odor_order
230913_FCV_GCaMP6f_F1,FCV,2,nonanal4.56,0.001010237,11
230914_FCV_GCaMP6f_F1,FCV,1,nonanal4.56,0.009165059,11
230914_FCV_GCaMP6f_F1,FCV,2,nonanal4.56,0.0055780495,11
230914_FCV_GCaMP6f_F2,FCV,1,nonanal4.56,0.007229279,11
230914_FCV_GCaMP6f_F2,FCV,2,nonanal4.56,0.0030394625,11
230914_FCV_GCaMP6f_F3,FCV,1,nonanal4.56,0.006296414,11
230914_FCV_GCaMP6f_F3,FCV,2,nonanal4.56,0.0022577061,11
230915_FCV_GCaMP6f_F1,FCV,1,nonanal4.56,0.0065677897,11
230915_FCV_GCaMP6f_F1,FCV,2,nonanal4.56,0.00160053,11
230913_ORL_GCaMP6f_F1,ORL,1,nonanal4.045,0.001101397,12
230913_ORL_GCaMP6f_F1,ORL,2,nonanal4.045,0.00351149,12
230913_ORL_GCaMP6f_F2,ORL,1,nonanal4.045,0.0020982835,12
230913_ORL_GCaMP6f_F2,ORL,2,nonanal4.045,0.0030684655,12
230914_ORL_GCaMP6f_F1,ORL,1,nonanal4.045,0.0069165253,12
230914_ORL_GCaMP6f_F1,ORL,2,nonanal4.045,0.0068493113,12
230914_ORL_GCaMP6f_F2,ORL,1,nonanal4.045,0.005697362,12
230914_ORL_GCaMP6f_F2,ORL,2,nonanal4.045,0.004385687,12
230915_ORL_GCaMP6f_F1,ORL,1,nonanal4.045,0.0005362693,12
230915_ORL_GCaMP6f_F1,ORL,2,nonanal4.045,0.00145024,12
230913_U52_GCaMP6f_F2,U52,1,nonanal4.045,0.0034068665,12
230913_U52_GCaMP6f_F2,U52,2,nonanal4.045,0.00082944374,12
230913_U52_GCaMP6f_F3,U52,1,nonanal4.045,0.0060607693,12
230913_U52_GCaMP6f_F3,U52,2,nonanal4.045,0.004108684,12
230914_U52_GCaMP6f_F1,U52,1,nonanal4.045,0.009067767,12
230914_U52_GCaMP6f_F1,U52,2,nonanal4.045,0.0043343226,12
230914_U52_GCaMP6f_F2,U52,1,nonanal4.045,0.0025981115,12
230914_U52_GCaMP6f_F2,U52,2,nonanal4.045,0.0010246622,12
230915_U52_GCaMP6f_F2,U52,1,nonanal4.045,0.0070313006,12
230915_U52_GCaMP6f_F2,U52,2,nonanal4.045,0.0044978214,12
230913_FCV_GCaMP6f_F1,FCV,1,nonanal4.045,0.0011018823,12
230913_FCV_GCaMP6f_F1,FCV,2,nonanal4.045,0.00033682675,12
230914_FCV_GCaMP6f_F1,FCV,1,nonanal4.045,0.0070409225,12
230914_FCV_GCaMP6f_F1,FCV,2,nonanal4.045,0.004119445,12
230914_FCV_GCaMP6f_F2,FCV,1,nonanal4.045,0.004741865,12
230914_FCV_GCaMP6f_F2,FCV,2,nonanal4.045,0.0015330166,12
230914_FCV_GCaMP6f_F3,FCV,1,nonanal4.045,0.0054450026,12
230914_FCV_GCaMP6f_F3,FCV,2,nonanal4.045,0.0012540907,12
230915_FCV_GCaMP6f_F1,FCV,1,nonanal4.045,0.0035539996,12
230915_FCV_GCaMP6f_F1,FCV,2,nonanal4.045,0.0012988026,12
230913_ORL_GCaMP6f_F1,ORL,1,nonanal3.445,0.0011538692,13
230913_ORL_GCaMP6f_F1,ORL,2,nonanal3.445,0.002436372,13
230913_ORL_GCaMP6f_F2,ORL,1,nonanal3.445,0.0010179176,13
230913_ORL_GCaMP6f_F2,ORL,2,nonanal3.445,0.0016275244,13
230914_ORL_GCaMP6f_F1,ORL,1,nonanal3.445,0.0017768554,13
230914_ORL_GCaMP6f_F1,ORL,2,nonanal3.445,0.003142538,13
230914_ORL_GCaMP6f_F2,ORL,1,nonanal3.445,0.0028109949,13
230914_ORL_GCaMP6f_F2,ORL,2,nonanal3.445,0.00110383,13
230915_ORL_GCaMP6f_F1,ORL,1,nonanal3.445,0.0006443735,13
230915_ORL_GCaMP6f_F1,ORL,2,nonanal3.445,0.000431722,13
230913_U52_GCaMP6f_F2,U52,1,nonanal3.445,0.0011535583,13
230913_U52_GCaMP6f_F2,U52,2,nonanal3.445,0.00067904644,13
230913_U52_GCaMP6f_F3,U52,1,nonanal3.445,0.0028210392,13
230913_U52_GCaMP6f_F3,U52,2,nonanal3.445,0.0024347608,13
230914_U52_GCaMP6f_F1,U52,1,nonanal3.445,0.004161438,13
230914_U52_GCaMP6f_F1,U52,2,nonanal3.445,0.0019503906,13
230914_U52_GCaMP6f_F2,U52,1,nonanal3.445,0.0020147313,13
230914_U52_GCaMP6f_F2,U52,2,nonanal3.445,0.00077772565,13
230915_U52_GCaMP6f_F2,U52,1,nonanal3.445,0.0011366191,13
230915_U52_GCaMP6f_F2,U52,2,nonanal3.445,0.0017903906,13
230913_FCV_GCaMP6f_F1,FCV,1,nonanal3.445,0.000406259,13
230913_FCV_GCaMP6f_F1,FCV,2,nonanal3.445,0.00030111067,13
230914_FCV_GCaMP6f_F1,FCV,1,nonanal3.445,0.003994235,13
230914_FCV_GCaMP6f_F1,FCV,2,nonanal3.445,0.0013787653,13
230914_FCV_GCaMP6f_F2,FCV,1,nonanal3.445,0.0028675124,13
230914_FCV_GCaMP6f_F2,FCV,2,nonanal3.445,0.00088983856,13
230914_FCV_GCaMP6f_F3,FCV,1,nonanal3.445,0.0019942268,13
230914_FCV_GCaMP6f_F3,FCV,2,nonanal3.445,0.0010032514,13
230915_FCV_GCaMP6f_F1,FCV,1,nonanal3.445,0.0034545227,13
230915_FCV_GCaMP6f_F1,FCV,2,nonanal3.445,0.0011625331,13
230913_ORL_GCaMP6f_F1,ORL,1,nonanal2.77,0.0018824243,14
230913_ORL_GCaMP6f_F1,ORL,2,nonanal2.77,0.0019283484,14
230913_ORL_GCaMP6f_F2,ORL,1,nonanal2.77,0.0012870906,14
230913_ORL_GCaMP6f_F2,ORL,2,nonanal2.77,0.0017933152,14
230914_ORL_GCaMP6f_F1,ORL,1,nonanal2.77,0.0008014686,14
230914_ORL_GCaMP6f_F1,ORL,2,nonanal2.77,0.003256339,14
230914_ORL_GCaMP6f_F2,ORL,1,nonanal2.77,0.00282963,14
230914_ORL_GCaMP6f_F2,ORL,2,nonanal2.77,0.0004994486,14
230915_ORL_GCaMP6f_F1,ORL,1,nonanal2.77,0.00055168686,14
230915_ORL_GCaMP6f_F1,ORL,2,nonanal2.77,0.00051341375,14
230913_U52_GCaMP6f_F2,U52,1,nonanal2.77,0.0010327494,14
230913_U52_GCaMP6f_F2,U52,2,nonanal2.77,0.00053409964,14
230913_U52_GCaMP6f_F3,U52,1,nonanal2.77,0.0013844512,14
230913_U52_GCaMP6f_F3,U52,2,nonanal2.77,0.002086389,14
230914_U52_GCaMP6f_F1,U52,1,nonanal2.77,0.0019363193,14
230914_U52_GCaMP6f_F1,U52,2,nonanal2.77,0.0006108724,14
230914_U52_GCaMP6f_F2,U52,1,nonanal2.77,0.0017737751,14
230914_U52_GCaMP6f_F2,U52,2,nonanal2.77,0.00041452094,14
230915_U52_GCaMP6f_F2,U52,1,nonanal2.77,0.0030004154,14
230915_U52_GCaMP6f_F2,U52,2,nonanal2.77,0.00065951527,14
230913_FCV_GCaMP6f_F1,FCV,1,nonanal2.77,0.00038593885,14
230913_FCV_GCaMP6f_F1,FCV,2,nonanal2.77,0.0003678646,14
230914_FCV_GCaMP6f_F1,FCV,1,nonanal2.77,0.0027438644,14
230914_FCV_GCaMP6f_F1,FCV,2,nonanal2.77,0.0011804423,14
230914_FCV_GCaMP6f_F2,FCV,1,nonanal2.77,0.0005970731,14
230914_FCV_GCaMP6f_F2,FCV,2,nonanal2.77,0.0007521628,14
230914_FCV_GCaMP6f_F3,FCV,1,nonanal2.77,0.0008175346,14
230914_FCV_GCaMP6f_F3,FCV,2,nonanal2.77,0.00051178253,14
230915_FCV_GCaMP6f_F1,FCV,1,nonanal2.77,0.003336402,14
230915_FCV_GCaMP6f_F1,FCV,2,nonanal2.77,0.0010568755,14
230913_ORL_GCaMP6f_F1,ORL,1,nonanal1.72,0.0012689955,15
230913_ORL_GCaMP6f_F1,ORL,2,nonanal1.72,0.0024316213,15
230913_ORL_GCaMP6f_F2,ORL,1,nonanal1.72,0.0016660673,15
230913_ORL_GCaMP6f_F2,ORL,2,nonanal1.72,0.001456579,15
230914_ORL_GCaMP6f_F1,ORL,1,nonanal1.72,0.0011663603,15
230914_ORL_GCaMP6f_F1,ORL,2,nonanal1.72,0.0030799713,15
230914_ORL_GCaMP6f_F2,ORL,1,nonanal1.72,0.0029855878,15
230914_ORL_GCaMP6f_F2,ORL,2,nonanal1.72,0.0006064171,15
230915_ORL_GCaMP6f_F1,ORL,1,nonanal1.72,0.000574128,15
230915_ORL_GCaMP6f_F1,ORL,2,nonanal1.72,0.0006240138,15
230913_U52_GCaMP6f_F2,U52,1,nonanal1.72,0.0008664023,15
230913_U52_GCaMP6f_F2,U52,2,nonanal1.72,0.0012301613,15
230913_U52_GCaMP6f_F3,U52,1,nonanal1.72,0.0025961918,15
230913_U52_GCaMP6f_F3,U52,2,nonanal1.72,0.0027274652,15
230914_U52_GCaMP6f_F1,U52,1,nonanal1.72,0.0010375945,15
230914_U52_GCaMP6f_F1,U52,2,nonanal1.72,0.00057851407,15
230914_U52_GCaMP6f_F2,U52,1,nonanal1.72,0.0024990344,15
230914_U52_GCaMP6f_F2,U52,2,nonanal1.72,0.0009278296,15
230915_U52_GCaMP6f_F2,U52,1,nonanal1.72,0.0016192347,15
230915_U52_GCaMP6f_F2,U52,2,nonanal1.72,0.00045952108,15
230913_FCV_GCaMP6f_F1,FCV,1,nonanal1.72,0.00033793756,15
230913_FCV_GCaMP6f_F1,FCV,2,nonanal1.72,0.00037338954,15
230914_FCV_GCaMP6f_F1,FCV,1,nonanal1.72,0.0024572436,15
230914_FCV_GCaMP6f_F1,FCV,2,nonanal1.72,0.001579104,15
230914_FCV_GCaMP6f_F2,FCV,1,nonanal1.72,0.0006844402,15
230914_FCV_GCaMP6f_F2,FCV,2,nonanal1.72,0.0008528454,15
230914_FCV_GCaMP6f_F3,FCV,1,nonanal1.72,0.0006500758,15
230914_FCV_GCaMP6f_F3,FCV,2,nonanal1.72,0.00067867676,15
230915_FCV_GCaMP6f_F1,FCV,1,nonanal1.72,0.0024441036,15
230915_FCV_GCaMP6f_F1,FCV,2,nonanal1.72,0.0007124522,15
230913_ORL_GCaMP6f_F1,ORL,1,decanal4.53,0.0033545797,16
230913_ORL_GCaMP6f_F1,ORL,2,decanal4.53,0.0046819225,16
230913_ORL_GCaMP6f_F2,ORL,1,decanal4.53,0.009826327,16
230913_ORL_GCaMP6f_F2,ORL,2,decanal4.53,0.008106729,16
230914_ORL_GCaMP6f_F1,ORL,1,decanal4.53,0.009598905,16
230914_ORL_GCaMP6f_F1,ORL,2,decanal4.53,0.008423014,16
230914_ORL_GCaMP6f_F2,ORL,1,decanal4.53,0.015156899,16
230914_ORL_GCaMP6f_F2,ORL,2,decanal4.53,0.009473885,16
230915_ORL_GCaMP6f_F1,ORL,1,decanal4.53,0.009595022,16
230915_ORL_GCaMP6f_F1,ORL,2,decanal4.53,0.0069411066,16
230913_U52_GCaMP6f_F2,U52,1,decanal4.53,0.004368178,16
230913_U52_GCaMP6f_F2,U52,2,decanal4.53,0.0021649785,16
230913_U52_GCaMP6f_F3,U52,1,decanal4.53,0.005415588,16
230913_U52_GCaMP6f_F3,U52,2,decanal4.53,0.003755767,16
230914_U52_GCaMP6f_F1,U52,1,decanal4.53,0.011088884,16
230914_U52_GCaMP6f_F1,U52,2,decanal4.53,0.004024102,16
230914_U52_GCaMP6f_F2,U52,1,decanal4.53,0.0015100278,16
230914_U52_GCaMP6f_F2,U52,2,decanal4.53,0.0012304056,16
230915_U52_GCaMP6f_F2,U52,1,decanal4.53,0.007372504,16
230915_U52_GCaMP6f_F2,U52,2,decanal4.53,0.0051052077,16
230913_FCV_GCaMP6f_F1,FCV,1,decanal4.53,0.00076546776,16
230913_FCV_GCaMP6f_F1,FCV,2,decanal4.53,0.00056724984,16
230914_FCV_GCaMP6f_F1,FCV,1,decanal4.53,0.009579113,16
230914_FCV_GCaMP6f_F1,FCV,2,decanal4.53,0.0044413693,16
230914_FCV_GCaMP6f_F2,FCV,1,decanal4.53,0.0044686054,16
230914_FCV_GCaMP6f_F2,FCV,2,decanal4.53,0.0020022634,16
230914_FCV_GCaMP6f_F3,FCV,1,decanal4.53,0.004331722,16
230914_FCV_GCaMP6f_F3,FCV,2,decanal4.53,0.0017359558,16
230915_FCV_GCaMP6f_F1,FCV,1,decanal4.53,0.006823345,16
230915_FCV_GCaMP6f_F1,FCV,2,decanal4.53,0.0009974431,16
230913_ORL_GCaMP6f_F1,ORL,1,decanal4.015,0.0008371179,17
230913_ORL_GCaMP6f_F1,ORL,2,decanal4.015,0.00378372,17
230913_ORL_GCaMP6f_F2,ORL,1,decanal4.015,0.004480386,17
230913_ORL_GCaMP6f_F2,ORL,2,decanal4.015,0.0050964523,17
230914_ORL_GCaMP6f_F1,ORL,1,decanal4.015,0.009755155,17
230914_ORL_GCaMP6f_F1,ORL,2,decanal4.015,0.0084478,17
230914_ORL_GCaMP6f_F2,ORL,1,decanal4.015,0.010707245,17
230914_ORL_GCaMP6f_F2,ORL,2,decanal4.015,0.0077027706,17
230915_ORL_GCaMP6f_F1,ORL,1,decanal4.015,0.0036172578,17
230915_ORL_GCaMP6f_F1,ORL,2,decanal4.015,0.0031667214,17
230913_U52_GCaMP6f_F2,U52,1,decanal4.015,0.003686112,17
230913_U52_GCaMP6f_F2,U52,2,decanal4.015,0.001611665,17
230913_U52_GCaMP6f_F3,U52,1,decanal4.015,0.0053018285,17
230913_U52_GCaMP6f_F3,U52,2,decanal4.015,0.004660101,17
230914_U52_GCaMP6f_F1,U52,1,decanal4.015,0.009537246,17
230914_U52_GCaMP6f_F1,U52,2,decanal4.015,0.003183635,17
230914_U52_GCaMP6f_F2,U52,1,decanal4.015,0.001681402,17
230914_U52_GCaMP6f_F2,U52,2,decanal4.015,0.0005503584,17
230915_U52_GCaMP6f_F2,U52,1,decanal4.015,0.008217852,17
230915_U52_GCaMP6f_F2,U52,2,decanal4.015,0.004980882,17
230913_FCV_GCaMP6f_F1,FCV,1,decanal4.015,0.00068395835,17
230913_FCV_GCaMP6f_F1,FCV,2,decanal4.015,0.0003528964,17
230914_FCV_GCaMP6f_F1,FCV,1,decanal4.015,0.0050756154,17
230914_FCV_GCaMP6f_F1,FCV,2,decanal4.015,0.0030615423,17
230914_FCV_GCaMP6f_F2,FCV,1,decanal4.015,0.0029781586,17
230914_FCV_GCaMP6f_F2,FCV,2,decanal4.015,0.0018011341,17
230914_FCV_GCaMP6f_F3,FCV,1,decanal4.015,0.0026328666,17
230914_FCV_GCaMP6f_F3,FCV,2,decanal4.015,0.0010914529,17
230915_FCV_GCaMP6f_F1,FCV,1,decanal4.015,0.0050226813,17
230915_FCV_GCaMP6f_F1,FCV,2,decanal4.015,0.0011193508,17
230913_ORL_GCaMP6f_F1,ORL,1,decanal3.425,0.001551725,18
230913_ORL_GCaMP6f_F1,ORL,2,decanal3.425,0.0027748912,18
230913_ORL_GCaMP6f_F2,ORL,1,decanal3.425,0.0018335414,18
230913_ORL_GCaMP6f_F2,ORL,2,decanal3.425,0.0042354898,18
230914_ORL_GCaMP6f_F1,ORL,1,decanal3.425,0.0042611817,18
230914_ORL_GCaMP6f_F1,ORL,2,decanal3.425,0.0036755872,18
230914_ORL_GCaMP6f_F2,ORL,1,decanal3.425,0.0034661475,18
230914_ORL_GCaMP6f_F2,ORL,2,decanal3.425,0.002475804,18
230915_ORL_GCaMP6f_F1,ORL,1,decanal3.425,0.0009172737,18
230915_ORL_GCaMP6f_F1,ORL,2,decanal3.425,0.00078022224,18
230913_U52_GCaMP6f_F2,U52,1,decanal3.425,0.0013055126,18
230913_U52_GCaMP6f_F2,U52,2,decanal3.425,0.0008436857,18
230913_U52_GCaMP6f_F3,U52,1,decanal3.425,0.0030126881,18
230913_U52_GCaMP6f_F3,U52,2,decanal3.425,0.0042806836,18
230914_U52_GCaMP6f_F1,U52,1,decanal3.425,0.005661847,18
230914_U52_GCaMP6f_F1,U52,2,decanal3.425,0.0017024821,18
230914_U52_GCaMP6f_F2,U52,1,decanal3.425,0.0009426091,18
230914_U52_GCaMP6f_F2,U52,2,decanal3.425,0.0019977367,18
230915_U52_GCaMP6f_F2,U52,1,decanal3.425,0.0046939584,18
230915_U52_GCaMP6f_F2,U52,2,decanal3.425,0.0023101843,18
230913_FCV_GCaMP6f_F1,FCV,1,decanal3.425,0.00063587725,18
230913_FCV_GCaMP6f_F1,FCV,2,decanal3.425,0.0002661097,18
230914_FCV_GCaMP6f_F1,FCV,1,decanal3.425,0.004397787,18
230914_FCV_GCaMP6f_F1,FCV,2,decanal3.425,0.0021264344,18
230914_FCV_GCaMP6f_F2,FCV,1,decanal3.425,0.0011763739,18
230914_FCV_GCaMP6f_F2,FCV,2,decanal3.425,0.0009383465,18
230914_FCV_GCaMP6f_F3,FCV,1,decanal3.425,0.0011130124,18
230914_FCV_GCaMP6f_F3,FCV,2,decanal3.425,0.0011131126,18
230915_FCV_GCaMP6f_F1,FCV,1,decanal3.425,0.0047373087,18
230915_FCV_GCaMP6f_F1,FCV,2,decanal3.425,0.0011393437,18
230913_ORL_GCaMP6f_F1,ORL,1,decanal2.855,0.0012237641,19
230913_ORL_GCaMP6f_F1,ORL,2,decanal2.855,0.0027974667,19
230913_ORL_GCaMP6f_F2,ORL,1,decanal2.855,0.002724448,19
230913_ORL_GCaMP6f_F2,ORL,2,decanal2.855,0.0020408754,19
230914_ORL_GCaMP6f_F1,ORL,1,decanal2.855,0.0007991745,19
230914_ORL_GCaMP6f_F1,ORL,2,decanal2.855,0.0032242718,19
230914_ORL_GCaMP6f_F2,ORL,1,decanal2.855,0.0022371104,19
230914_ORL_GCaMP6f_F2,ORL,2,decanal2.855,0.0012444719,19
230915_ORL_GCaMP6f_F1,ORL,1,decanal2.855,0.0010468764,19
230915_ORL_GCaMP6f_F1,ORL,2,decanal2.855,0.00067053083,19
230913_U52_GCaMP6f_F2,U52,1,decanal2.855,0.0009373648,19
230913_U52_GCaMP6f_F2,U52,2,decanal2.855,0.0005558807,19
230913_U52_GCaMP6f_F3,U52,1,decanal2.855,0.0019584538,19
230913_U52_GCaMP6f_F3,U52,2,decanal2.855,0.002346906,19
230914_U52_GCaMP6f_F1,U52,1,decanal2.855,0.0033638307,19
230914_U52_GCaMP6f_F1,U52,2,decanal2.855,0.0009685991,19
230914_U52_GCaMP6f_F2,U52,1,decanal2.855,0.00088956393,19
230914_U52_GCaMP6f_F2,U52,2,decanal2.855,0.00057679287,19
230915_U52_GCaMP6f_F2,U52,1,decanal2.855,0.0027242955,19
230915_U52_GCaMP6f_F2,U52,2,decanal2.855,0.00064937025,19
230913_FCV_GCaMP6f_F1,FCV,1,decanal2.855,0.00062432134,19
230913_FCV_GCaMP6f_F1,FCV,2,decanal2.855,0.00061584514,19
230914_FCV_GCaMP6f_F1,FCV,1,decanal2.855,0.0036615962,19
230914_FCV_GCaMP6f_F1,FCV,2,decanal2.855,0.0007034504,19
230914_FCV_GCaMP6f_F2,FCV,1,decanal2.855,0.00065430003,19
230914_FCV_GCaMP6f_F2,FCV,2,decanal2.855,0.00086631015,19
230914_FCV_GCaMP6f_F3,FCV,1,decanal2.855,0.0017813977,19
230914_FCV_GCaMP6f_F3,FCV,2,decanal2.855,0.00052666647,19
230915_FCV_GCaMP6f_F1,FCV,1,decanal2.855,0.0027055857,19
230915_FCV_GCaMP6f_F1,FCV,2,decanal2.855,0.0010749965,19
230913_ORL_GCaMP6f_F1,ORL,1,decanal2.18,0.0011915511,20
230913_ORL_GCaMP6f_F1,ORL,2,decanal2.18,0.0022936123,20
230913_ORL_GCaMP6f_F2,ORL,1,decanal2.18,0.0015916293,20
230913_ORL_GCaMP6f_F2,ORL,2,decanal2.18,0.0024692118,20
230914_ORL_GCaMP6f_F1,ORL,1,decanal2.18,0.0012197475,20
230914_ORL_GCaMP6f_F1,ORL,2,decanal2.18,0.0031435739,20
230914_ORL_GCaMP6f_F2,ORL,1,decanal2.18,0.0027365556,20
230914_ORL_GCaMP6f_F2,ORL,2,decanal2.18,0.00065287604,20
230915_ORL_GCaMP6f_F1,ORL,1,decanal2.18,0.000518848,20
230915_ORL_GCaMP6f_F1,ORL,2,decanal2.18,0.00039156675,20
230913_U52_GCaMP6f_F2,U52,1,decanal2.18,0.0007296949,20
230913_U52_GCaMP6f_F2,U52,2,decanal2.18,0.00065389735,20
230913_U52_GCaMP6f_F3,U52,1,decanal2.18,0.0017527903,20
230913_U52_GCaMP6f_F3,U52,2,decanal2.18,0.0024412605,20
230914_U52_GCaMP6f_F1,U52,1,decanal2.18,0.0006771432,20
230914_U52_GCaMP6f_F1,U52,2,decanal2.18,0.0004120894,20
230914_U52_GCaMP6f_F2,U52,1,decanal2.18,0.001605457,20
230914_U52_GCaMP6f_F2,U52,2,decanal2.18,0.00080043275,20
230915_U52_GCaMP6f_F2,U52,1,decanal2.18,0.001960369,20
230915_U52_GCaMP6f_F2,U52,2,decanal2.18,0.00063124474,20
230913_FCV_GCaMP6f_F1,FCV,1,decanal2.18,0.0003602244,20
230913_FCV_GCaMP6f_F1,FCV,2,decanal2.18,0.00028539286,20
230914_FCV_GCaMP6f_F1,FCV,1,decanal2.18,0.004028343,20
230914_FCV_GCaMP6f_F1,FCV,2,decanal2.18,0.0022011574,20
230914_FCV_GCaMP6f_F2,FCV,1,decanal2.18,0.0005639243,20
230914_FCV_GCaMP6f_F2,FCV,2,decanal2.18,0.00089792046,20
230914_FCV_GCaMP6f_F3,FCV,1,decanal2.18,0.00076284603,20
230914_FCV_GCaMP6f_F3,FCV,2,decanal2.18,0.00046720673,20
230915_FCV_GCaMP6f_F1,FCV,1,decanal2.18,0.002823609,20
230915_FCV_GCaMP6f_F1,FCV,2,decanal2.18,0.0015017489,20
230913_ORL_GCaMP6f_F1,ORL,1,undecanal4.145,0.0018114501,21
230913_ORL_GCaMP6f_F1,ORL,2,undecanal4.145,0.0024753653,21
230913_ORL_GCaMP6f_F2,ORL,1,undecanal4.145,0.0052673933,21
230913_ORL_GCaMP6f_F2,ORL,2,undecanal4.145,0.0042920588,21
230914_ORL_GCaMP6f_F1,ORL,1,undecanal4.145,0.009906721,21
230914_ORL_GCaMP6f_F1,ORL,2,undecanal4.145,0.0074519683,21
230914_ORL_GCaMP6f_F2,ORL,1,undecanal4.145,0.011777177,21
230914_ORL_GCaMP6f_F2,ORL,2,undecanal4.145,0.008521428,21
230915_ORL_GCaMP6f_F1,ORL,1,undecanal4.145,0.0035792217,21
230915_ORL_GCaMP6f_F1,ORL,2,undecanal4.145,0.0035429052,21
230913_U52_GCaMP6f_F2,U52,1,undecanal4.145,0.002301453,21
230913_U52_GCaMP6f_F2,U52,2,undecanal4.145,0.0016832048,21
230913_U52_GCaMP6f_F3,U52,1,undecanal4.145,0.004205211,21
230913_U52_GCaMP6f_F3,U52,2,undecanal4.145,0.0027628615,21
230914_U52_GCaMP6f_F1,U52,1,undecanal4.145,0.008770909,21
230914_U52_GCaMP6f_F1,U52,2,undecanal4.145,0.0029940594,21
230914_U52_GCaMP6f_F2,U52,1,undecanal4.145,0.001344965,21
230914_U52_GCaMP6f_F2,U52,2,undecanal4.145,0.0011668376,21
230915_U52_GCaMP6f_F2,U52,1,undecanal4.145,0.0049249064,21
230915_U52_GCaMP6f_F2,U52,2,undecanal4.145,0.0022378487,21
230913_FCV_GCaMP6f_F1,FCV,1,undecanal4.145,0.00086657633,21
230913_FCV_GCaMP6f_F1,FCV,2,undecanal4.145,0.0004890631,21
230914_FCV_GCaMP6f_F1,FCV,1,undecanal4.145,0.006639717,21
230914_FCV_GCaMP6f_F1,FCV,2,undecanal4.145,0.0035909694,21
230914_FCV_GCaMP6f_F2,FCV,1,undecanal4.145,0.0030348445,21
230914_FCV_GCaMP6f_F2,FCV,2,undecanal4.145,0.0014846565,21
230914_FCV_GCaMP6f_F3,FCV,1,undecanal4.145,0.0016235847,21
230914_FCV_GCaMP6f_F3,FCV,2,undecanal4.145,0.00075275206,21
230915_FCV_GCaMP6f_F1,FCV,1,undecanal4.145,0.0043724817,21
230915_FCV_GCaMP6f_F1,FCV,2,undecanal4.145,0.0015212665,21
230913_ORL_GCaMP6f_F1,ORL,1,undecanal3.9,0.0016659973,22
230913_ORL_GCaMP6f_F1,ORL,2,undecanal3.9,0.0043553254,22
230913_ORL_GCaMP6f_F2,ORL,1,undecanal3.9,0.0036136485,22
230913_ORL_GCaMP6f_F2,ORL,2,undecanal3.9,0.0052663083,22
230914_ORL_GCaMP6f_F1,ORL,1,undecanal3.9,0.007857511,22
230914_ORL_GCaMP6f_F1,ORL,2,undecanal3.9,0.005646269,22
230914_ORL_GCaMP6f_F2,ORL,1,undecanal3.9,0.008267383,22
230914_ORL_GCaMP6f_F2,ORL,2,undecanal3.9,0.0047589308,22
230915_ORL_GCaMP6f_F1,ORL,1,undecanal3.9,0.001808283,22
230915_ORL_GCaMP6f_F1,ORL,2,undecanal3.9,0.002089644,22
230913_U52_GCaMP6f_F2,U52,1,undecanal3.9,0.0020996737,22
230913_U52_GCaMP6f_F2,U52,2,undecanal3.9,0.0010339175,22
230913_U52_GCaMP6f_F3,U52,1,undecanal3.9,0.0019143388,22
230913_U52_GCaMP6f_F3,U52,2,undecanal3.9,0.0045071174,22
230914_U52_GCaMP6f_F1,U52,1,undecanal3.9,0.006187653,22
230914_U52_GCaMP6f_F1,U52,2,undecanal3.9,0.0027200505,22
230914_U52_GCaMP6f_F2,U52,1,undecanal3.9,0.0008340394,22
230914_U52_GCaMP6f_F2,U52,2,undecanal3.9,0.0013177946,22
230915_U52_GCaMP6f_F2,U52,1,undecanal3.9,0.0036422545,22
230915_U52_GCaMP6f_F2,U52,2,undecanal3.9,0.0014085539,22
230913_FCV_GCaMP6f_F1,FCV,1,undecanal3.9,0.0009411463,22
230913_FCV_GCaMP6f_F1,FCV,2,undecanal3.9,0.00045582023,22
230914_FCV_GCaMP6f_F1,FCV,1,undecanal3.9,0.0056989444,22
230914_FCV_GCaMP6f_F1,FCV,2,undecanal3.9,0.00268791,22
230914_FCV_GCaMP6f_F2,FCV,1,undecanal3.9,0.0022415048,22
230914_FCV_GCaMP6f_F2,FCV,2,undecanal3.9,0.0013506984,22
230914_FCV_GCaMP6f_F3,FCV,1,undecanal3.9,0.00079799775,22
230914_FCV_GCaMP6f_F3,FCV,2,undecanal3.9,0.00077577843,22
230915_FCV_GCaMP6f_F1,FCV,1,undecanal3.9,0.0033349064,22
230915_FCV_GCaMP6f_F1,FCV,2,undecanal3.9,0.0012432648,22
230913_ORL_GCaMP6f_F1,ORL,1,undecanal3.205,0.00094614003,23
230913_ORL_GCaMP6f_F1,ORL,2,undecanal3.205,0.0035340851,23
230913_ORL_GCaMP6f_F2,ORL,1,undecanal3.205,0.002088195,23
230913_ORL_GCaMP6f_F2,ORL,2,undecanal3.205,0.0018719147,23
230914_ORL_GCaMP6f_F1,ORL,1,undecanal3.205,0.0025336563,23
230914_ORL_GCaMP6f_F1,ORL,2,undecanal3.205,0.0046716062,23
230914_ORL_GCaMP6f_F2,ORL,1,undecanal3.205,0.0028788378,23
230914_ORL_GCaMP6f_F2,ORL,2,undecanal3.205,0.0013021415,23
230915_ORL_GCaMP6f_F1,ORL,1,undecanal3.205,0.00051904697,23
230915_ORL_GCaMP6f_F1,ORL,2,undecanal3.205,0.0007421476,23
230913_U52_GCaMP6f_F2,U52,1,undecanal3.205,0.0012906883,23
230913_U52_GCaMP6f_F2,U52,2,undecanal3.205,0.00044144777,23
230913_U52_GCaMP6f_F3,U52,1,undecanal3.205,0.0018839793,23
